"","kpc_control_1","kpc_control_2","kpc_control_3","kpc_knockdown_1","kpc_knockdown_2","kpc_knockdown_3"
"Mier3",16.2080493207198,12.7938114239129,13.0856442683705,10.1036459926209,13.9666127439244,7.66410012546368
"Il6st",129.664394565759,105.548944247282,119.881386200556,121.838084028664,119.12699105112,140.827839805395
"Slc38a9",6.57083080569723,7.67628685434777,10.1308213690611,10.1036459926209,15.6097436549743,19.1602503136592
"Plpp1",40.7391509953228,40.9401965565214,52.3425770734821,38.6315876188446,48.472361875973,40.2365256586843
"Mtrex",6.13277541865075,10.2350491391304,10.5529389261053,13.6696386958989,13.1450472883994,11.4961501881955
"Dhx29",7.88499696683667,19.1907171358694,15.6183496106358,11.2923102270469,9.03722001077462,13.4121752195614
"Gpx8",31.1019324803002,13.4335019951086,11.3971740401937,20.2072919852418,27.1116600323239,15.3282002509274
"Snx18",9.6372185150226,6.39690571195647,15.1962320535916,16.6412992819638,19.7175709325992,15.3282002509274
"Arl15",13.5797169984409,13.4335019951086,13.5077618254147,10.6979781098339,12.3234818328745,6.70608760978072
"Ndufs4",50.8144248973919,60.1309136923908,51.0762244023495,42.7919124393355,59.1527127977975,45.0265882370991
"Mocs2",67.0224742181117,47.3371022684779,39.2569328051116,45.7635730254005,46.0076655093981,45.0265882370991
"Pelo",22.7788801264171,28.1463851326085,28.7039938790063,22.5846204540938,24.646963665749,29.6983879861718
"Isl1",6.13277541865075,7.67628685434777,7.17599846975158,11.2923102270469,7.39408909972469,9.5801251568296
"Parp8",4.38055387046482,5.75721514076082,7.59811602679579,6.53765328934293,4.92939273314979,10.5381376725126
"Emb",12.703606224348,10.2350491391304,21.1058778522105,7.72631752376892,12.3234818328745,10.5381376725126
"Mrps30",20.1505478041382,36.4623625581519,42.2117557044211,27.9336095090107,33.6841836765236,34.4884505645866
"Nnt",2.19027693523241,5.11752456956518,10.5529389261053,11.2923102270469,9.03722001077462,10.5381376725126
"Paip1",5.69472003160426,5.11752456956518,7.59811602679579,6.53765328934293,4.92939273314979,11.4961501881955
"4833420G17Rik",7.88499696683667,12.1541208527173,13.929879382459,13.6696386958989,18.0744400215492,12.4541627038785
"Hmgcs1",205.4479765248,205.980363924998,176.867256401524,165.224328585212,170.885614749193,148.491939930859
"Zfp131",15.3319385466269,14.7128831374999,26.1712885367411,18.4242956336028,14.7881781994494,17.2442252822933
"Gm20784",6.57083080569723,5.11752456956518,24.4828183085642,17.8299635163898,22.1822672991741,16.2862127666103
"Gm21370",44.2435940916947,51.1752456956518,42.6338732614653,43.9805766737615,35.3273145875735,45.0265882370991
"Gm31544",37.234707898951,46.0577211260866,40.5232854762442,40.4145839704836,28.7547909433738,41.1945381743673
"Gm20900",424.037614660994,338.396312162497,376.528860883436,420.192806869586,471.57857147133,394.701156461379
"Ube2e2",2.62833232227889,6.39690571195647,10.5529389261053,5.94332117212994,5.75095818867476,13.4121752195614
"Rpl15",780.176644329784,735.644156874994,729.84125612944,793.433376479346,745.159868161143,742.459699654294
"Gm46442",77.5358035072273,56.9324608364126,59.5185755432337,73.1028504171982,50.9370582425478,48.858638299831
"Top2b",5.69472003160426,9.59535856793471,5.48752824157474,8.9149817581949,9.03722001077462,7.66410012546368
"Slc4a7",11.3894400632085,8.95566799673906,8.44235114088421,5.34898905491694,6.57252364419972,14.3701877352444
"Il3ra",90.2394097315753,113.22523110163,49.8098717312169,60.0275438385123,50.9370582425478,53.6487008782457
"Psmd6",11.3894400632085,27.5066945614128,32.9251694494484,30.9052700950757,32.0410527654736,20.1182628293422
"Atxn7",3.50444309637185,7.03659628315212,11.8192915972379,6.53765328934293,9.85878546629958,6.70608760978072
"Thoc7",7.88499696683667,17.2716454222825,17.3068198388126,10.1036459926209,16.4313091104993,21.0762753450251
"Gm52128",6.57083080569723,2.55876228478259,4.22117557044211,4.16032482049095,8.21565455524965,8.62211264114664
"Pdhb",18.8363816429987,23.6685511342389,26.1712885367411,25.5562810401587,32.0410527654736,27.7823629548058
"Pxk",7.88499696683667,12.7938114239129,19.4174076240337,27.3392773917977,26.2900945767989,17.2442252822933
"Abhd6",8.76110774092964,12.7938114239129,8.02023358384,19.0186277508158,18.8960054770742,12.4541627038785
"Flnb",210.704641169358,172.716454222825,126.213149556219,210.3935694934,144.595520172394,176.274302885665
"Rtraf",66.1463634440188,80.6010119706516,60.7849282143664,86.1781569958841,68.1899328085721,60.3547884880265
"Gng2",8.32305235388315,5.11752456956518,6.33176335566316,5.34898905491694,6.57252364419972,10.5381376725126
"Saysd1",19.7124924170917,26.2273134190215,22.7943480803874,24.9619489229457,23.003832754699,21.0762753450251
"Kcnk5",9.6372185150226,7.67628685434777,11.8192915972379,6.53765328934293,4.10782727762483,6.70608760978072
"Nudt13",7.44694157979019,9.59535856793471,14.7741144965474,20.8016241024548,12.3234818328745,16.2862127666103
"Ecd",50.8144248973919,44.1386494124997,41.7896381473769,42.1975803221225,40.2567073207233,47.900625784148
"Fam149b",8.32305235388315,11.5144302815216,9.28658625497264,11.8866423442599,11.5019163773495,11.4961501881955
"Dnajc9",38.1108186730439,56.9324608364126,91.1773923215495,60.0275438385123,63.2605400754223,53.6487008782457
"Mrps16",106.447459052295,88.2772988249993,84.0013938517979,98.6591314573569,116.662294684545,88.1371514428323
"Anxa7",45.1197048657876,31.9845285597824,46.010813717819,34.4712627983536,37.7920109541484,28.7403754704888
"Ppp3cb",23.65499090051,23.6685511342389,40.1011679192,30.9052700950757,30.3979218544237,45.0265882370991
"Usp54",17.0841600948128,12.7938114239129,28.7039938790063,20.8016241024548,22.1822672991741,22.992300376391
"Sec24c",47.7480371880665,49.8958645532605,41.3675205903327,52.3012263147434,56.6880164312226,48.858638299831
"Fut11",15.7699939336733,14.7128831374999,14.3519969395032,10.6979781098339,7.39408909972469,7.66410012546368
"Chchd1",51.2524802844384,43.498958841304,68.8051617982064,45.1692409081875,68.1899328085721,40.2365256586843
"Zswim8",130.102449952805,137.533472807064,141.831499166855,186.025952687667,138.022996528194,143.701877352444
"Ndst2",27.5974893839284,25.5876228478259,33.3472870064926,39.8202518532706,35.3273145875735,34.4884505645866
"Camk2g",42.4913725435087,44.1386494124997,45.5886961607748,52.3012263147434,43.5429691428232,64.1868385507583
"Vcl",1.31416616113945,1.27938114239129,11.8192915972379,10.6979781098339,16.4313091104993,14.3701877352444
"Ap3m1",5.69472003160426,7.67628685434777,7.17599846975158,9.5093138754079,9.85878546629958,4.7900625784148
"Adk",16.6461047077663,21.749479420652,31.2366992212716,33.8769306811406,41.0782727762483,7.66410012546368
"Kat6b",17.0841600948128,18.5510265646738,16.4625847247242,19.6129598680288,22.1822672991741,13.4121752195614
"Vdac2",67.0224742181117,102.990181962499,121.147738871688,89.149817581949,104.338812851671,114.961501881955
"Comtd1",27.5974893839284,21.1097888494564,26.1712885367411,27.9336095090107,32.0410527654736,32.5724255332206
"Zfp503",26.2833232227889,62.0499854059778,52.3425770734821,57.6502153696604,59.1527127977975,63.2288260350753
"A330001L22Rik",5.69472003160426,6.39690571195647,8.86446869792843,13.0753065786859,18.8960054770742,9.5801251568296
"Gm6158",42.9294279305552,33.9036002733693,34.1915221205811,48.1409014942525,36.1488800430985,42.1525506900502
"Dlg5",33.7302648025791,24.3082417054346,35.8799923487579,41.6032482049095,30.3979218544237,27.7823629548058
"Polr3a",12.703606224348,13.4335019951086,15.1962320535916,12.4809744614729,15.6097436549743,14.3701877352444
"Rps24",1368.04697374616,1356.78370150597,1433.0891061651,1930.98504882502,1835.37722764277,1844.1740926897
"Zmiz1",23.65499090051,45.418030554891,66.2724564559411,51.7068941975304,42.7214036872982,55.5647259096117
"Ppif",12.2655508373015,14.0731925663042,24.9049358656084,22.5846204540938,18.0744400215492,21.0762753450251
"Zcchc24",69.2127511533441,92.1154422521732,92.021627435638,112.923102270469,81.3349800969715,90.0531764741982
"Anxa11",52.1285910585313,44.7783399836953,32.08093433536,32.0939343295016,27.9332254878488,24.908325407757
"Plac9",56.0710895419497,44.1386494124997,40.1011679192,54.6785547835954,69.0114982640971,63.2288260350753
"Tmem254",54.3188679937638,67.167509975543,69.6493969122948,51.7068941975304,66.5468018975222,50.7746633311969
"Slmap",3.06638770932537,4.47783399836953,9.28658625497264,13.0753065786859,18.8960054770742,8.62211264114664
"Dennd6a",3.94249848341834,4.47783399836953,7.17599846975158,7.13198540655592,6.57252364419972,10.5381376725126
"Arf4",8.32305235388315,27.5066945614128,116.926563301246,65.9708650106423,101.874116485096,75.6829887389538
"Pde12",3.06638770932537,3.83814342717388,6.33176335566316,4.75465693770395,13.9666127439244,13.4121752195614
"Appl1",7.00888619274371,12.7938114239129,12.6635267113263,12.4809744614729,12.3234818328745,9.5801251568296
"Il17rd",8.32305235388315,9.59535856793471,5.90964579861895,13.0753065786859,15.6097436549743,22.0342878607081
"Arhgef3",9.6372185150226,3.83814342717388,4.64329312748632,7.13198540655592,7.39408909972469,12.4541627038785
"Gm7591",18.3983262559522,15.3525737086955,12.6635267113263,29.7166058606497,24.646963665749,35.4464630802695
"Tasor",4.38055387046482,7.67628685434777,5.48752824157474,5.94332117212994,10.6803509218245,12.4541627038785
"Wnt5a",16.2080493207198,16.6319548510868,19.8395251810779,16.6412992819638,12.3234818328745,18.2022377979762
"Selenok",101.190794407737,110.026778245651,101.308213690611,87.961153347523,96.1231582964209,89.0951639585153
"Actr8",43.3674833176017,31.9845285597824,34.1915221205811,23.1789525713067,23.825398210224,32.5724255332206
"Dcp1a",10.5133292891156,12.7938114239129,13.5077618254147,15.4526350475378,18.0744400215492,14.3701877352444
"Tkt",473.975928784293,430.511754414671,386.237564695453,343.52396374911,342.59279495391,291.23580476762
"Prkcd",30.2258217062072,43.498958841304,44.7444610466863,41.6032482049095,36.1488800430985,32.5724255332206
"Rft1",20.1505478041382,14.0731925663042,16.8847022817684,17.2356313991768,17.2528745660243,21.0762753450251
"Sfmbt1",9.6372185150226,5.75721514076082,8.44235114088421,5.94332117212994,6.57252364419972,5.74807509409776
"Stimate",39.4249848341834,47.9767928396735,39.2569328051116,39.8202518532706,36.9704454986234,36.4044755959525
"Mustn1",26.7213786098354,34.543290844565,30.3924641071832,31.4996022122887,32.0410527654736,35.4464630802695
"Nek4",7.44694157979019,5.75721514076082,5.48752824157474,10.1036459926209,8.21565455524965,13.4121752195614
"Spcs1",39.8630402212299,49.2561739820648,48.5435190600842,32.6882664467146,30.3979218544237,30.6564005018547
"Glt8d1",8.76110774092964,13.4335019951086,16.8847022817684,24.9619489229457,17.2528745660243,18.2022377979762
"Gnl3",61.3277541865075,65.8881288331517,60.7849282143664,78.4518394721151,73.9408909972469,107.297401756491
"Pbrm1",87.1730220222499,62.6896759771734,89.4889220933727,102.819456277848,102.695681940621,105.381376725126
"Gm5459",45.9958156398806,48.6164834108692,41.7896381473769,51.1125620803174,54.2233200646477,40.2365256586843
"Uqcc5",32.8541540284861,30.7051474173911,27.4376412078737,24.9619489229457,23.825398210224,34.4884505645866
"Nt5dc2",49.9383141232989,53.0943174092387,34.6136396776253,52.3012263147434,43.5429691428232,33.5304380489036
"Nisch",344.311534218535,284.022613610867,250.315711327217,357.193602445009,308.908611277387,366.918793506574
"Phf7",6.57083080569723,9.59535856793471,4.64329312748632,10.6979781098339,4.92939273314979,4.7900625784148
"Bap1",50.8144248973919,59.4912231211952,44.7444610466863,51.7068941975304,50.1154927870229,43.1105632057332
"Mettl6",26.2833232227889,26.8670039902172,26.5934060937853,22.5846204540938,32.8626182209986,22.992300376391
"Eaf1",3.94249848341834,6.39690571195647,11.8192915972379,4.75465693770395,10.6803509218245,11.4961501881955
"Btd",73.593305023809,74.2041062586951,48.9656366171285,65.9708650106423,53.4017546091227,65.1448510664413
"Dph3",38.5488740600904,43.498958841304,38.4126976910232,52.3012263147434,45.1861000538731,33.5304380489036
"Oxnad1",7.44694157979019,8.95566799673906,3.7990580133979,4.75465693770395,9.03722001077462,3.83205006273184
"Ncoa4",3.06638770932537,1.91907171358694,10.5529389261053,5.94332117212994,6.57252364419972,13.4121752195614
"Timm23",49.062203349206,48.6164834108692,67.9609266841179,42.1975803221225,55.8664509756976,29.6983879861718
"Arhgap22",17.0841600948128,11.5144302815216,13.5077618254147,18.4242956336028,19.7175709325992,29.6983879861718
"Mapk8",9.6372185150226,10.2350491391304,10.5529389261053,4.75465693770395,5.75095818867476,5.74807509409776
"Anxa8",46.4338710269271,48.6164834108692,45.1665786037306,19.0186277508158,20.5391363881241,29.6983879861718
"Glud1",106.447459052295,94.0345139657601,97.9312732342569,104.602452629487,119.12699105112,100.591314146711
"Gm3219",61.7658095735539,54.37369855163,58.2522228721011,63.5935365417903,56.6880164312226,86.2211264114664
"Bmpr1a",28.0355447709748,17.9113359934781,29.1261114360505,38.0372555016316,27.9332254878488,28.7403754704888
"Wapl",9.6372185150226,11.5144302815216,13.0856442683705,15.4526350475378,12.3234818328745,14.3701877352444
"Ccser2",13.1416616113945,13.4335019951086,15.1962320535916,17.2356313991768,24.646963665749,25.8663379234399
"Ghitm",70.5269173144836,71.6453439739125,83.5792762947537,74.2915146516242,81.3349800969715,77.5990137703197
"Tspan14",11.3894400632085,8.95566799673906,5.90964579861895,8.9149817581949,9.85878546629958,7.66410012546368
"Prxl2a",2.62833232227889,12.1541208527173,10.9750564831495,22.5846204540938,29.5763563988987,12.4541627038785
"Txndc16",7.88499696683667,14.7128831374999,16.4625847247242,17.2356313991768,15.6097436549743,16.2862127666103
"Ero1a",26.2833232227889,23.0288605630433,15.6183496106358,8.32064964098191,15.6097436549743,14.3701877352444
"Psmc6",33.2922094155326,40.3005059853258,39.6790503621558,28.5279416262237,47.650796420448,39.2785131430013
"Styx",4.8186092575113,6.39690571195647,10.5529389261053,9.5093138754079,8.21565455524965,11.4961501881955
"Gnpnat1",4.8186092575113,10.2350491391304,7.59811602679579,7.72631752376892,5.75095818867476,10.5381376725126
"Fermt2",39.4249848341834,45.418030554891,49.8098717312169,48.1409014942525,34.5057491320485,26.8243504391229
"Gm7206",159.890216271966,118.98244624239,127.479502227352,91.527146050801,152.811174727644,119.75156446037
"Gm8317",28.4736001580213,22.3891699918477,23.2164656374316,29.1222737434367,32.8626182209986,33.5304380489036
"Ubb-ps",1444.26861109225,1260.19042525542,957.36261937627,719.736193944935,836.353633724415,832.512876128492
"Cdkn3",14.8938831595804,16.6319548510868,21.1058778522105,11.2923102270469,13.1450472883994,23.950312892074
"Cnih1",28.9116555450678,53.0943174092387,48.9656366171285,44.5749087909745,41.8998382317732,44.0685757214161
"Gmfb",16.6461047077663,7.03659628315212,11.3971740401937,11.2923102270469,17.2528745660243,7.66410012546368
"Cgrrf1",43.3674833176017,40.9401965565214,56.9858702009685,38.6315876188446,37.7920109541484,32.5724255332206
"Samd4",22.3408247393706,35.1829814157606,43.0559908185095,35.6599270327796,36.1488800430985,33.5304380489036
"Gch1",55.1949787678567,69.7262722603255,79.7802182813558,35.0655949155666,46.829230964923,49.8166508155139
"Wdhd1",18.3983262559522,28.1463851326085,25.3270534226526,27.3392773917977,27.1116600323239,15.3282002509274
"Socs4",7.00888619274371,7.03659628315212,7.17599846975158,10.1036459926209,6.57252364419972,9.5801251568296
"Mapk1ip1l",33.2922094155326,27.5066945614128,33.3472870064926,24.9619489229457,17.2528745660243,31.6144130175377
"Lgals3",680.300016083186,948.021426511949,749.258663753474,859.998573607202,748.446129983243,725.215474372001
"Dlgap5",32.4160986414397,30.7051474173911,27.8597587649179,29.1222737434367,25.4685291212739,38.3205006273184
"Fbxo34",12.2655508373015,14.7128831374999,13.5077618254147,16.6412992819638,9.85878546629958,11.4961501881955
"Atg14",9.6372185150226,14.7128831374999,16.8847022817684,12.4809744614729,20.5391363881241,9.5801251568296
"Ktn1",17.9602708689058,23.0288605630433,28.7039938790063,27.3392773917977,27.1116600323239,34.4884505645866
"Peli2",16.6461047077663,19.8304077070651,21.1058778522105,16.6412992819638,18.8960054770742,14.3701877352444
"Tmem260",17.9602708689058,11.5144302815216,9.28658625497264,17.2356313991768,16.4313091104993,12.4541627038785
"Parp2",17.0841600948128,13.4335019951086,20.6837602951663,26.1506131573717,27.9332254878488,19.1602503136592
"Tep1",17.9602708689058,18.5510265646738,18.5731725099453,21.9902883368808,13.1450472883994,28.7403754704888
"Gm26782",17.5222154818593,12.7938114239129,11.8192915972379,17.2356313991768,18.0744400215492,19.1602503136592
"Osgep",33.7302648025791,37.7417437005432,40.1011679192,36.8485912672056,40.2567073207233,53.6487008782457
"Apex1",78.8499696683667,79.3216308282603,80.2023358384,69.5368577139202,75.5840219082968,56.5227384252946
"Pip4p1",97.248295924319,108.74739710326,111.016917502627,104.602452629487,123.234818328745,108.255414272174
"Pnp",19.2744370300452,21.749479420652,17.3068198388126,27.9336095090107,27.1116600323239,22.992300376391
"Pnp2",12.2655508373015,12.1541208527173,8.44235114088421,1.78299635163898,9.85878546629958,4.7900625784148
"Gm8518",26.2833232227889,18.5510265646738,18.9952900669895,26.7449452745847,20.5391363881241,30.6564005018547
"Rnase4",29.3497109321143,49.2561739820648,44.7444610466863,74.2915146516242,63.2605400754223,64.1868385507583
"Ang",9.19916312797612,5.75721514076082,4.64329312748632,10.1036459926209,6.57252364419972,5.74807509409776
"Mettl17",7.88499696683667,8.95566799673906,12.2414091542821,15.4526350475378,12.3234818328745,15.3282002509274
"Ndrg2",159.014105497873,147.768521946195,126.213149556219,131.347397904072,90.3722001077462,126.457652070151
"Arhgef40",126.598006856433,131.136567095108,113.971740401937,111.14010591883,99.4094201185208,104.423364209443
"Hnrnpc",162.518548594245,149.047903088586,167.158552589507,154.526350475378,156.919002005268,182.980390495445
"Supt16",10.0752739020691,10.2350491391304,11.8192915972379,17.8299635163898,9.03722001077462,22.992300376391
"Chd8",91.9916312797612,90.1963705385863,89.0668045363285,111.734438036043,110.91133649587,97.7172765996619
"Tox4",8.76110774092964,11.5144302815216,13.929879382459,11.8866423442599,19.7175709325992,18.2022377979762
"Mettl3",7.44694157979019,5.75721514076082,10.9750564831495,8.32064964098191,12.3234818328745,7.66410012546368
"Dad1",367.528469731998,388.292176715758,306.457346414097,293.005733786006,290.834171255838,173.400265338616
"Abhd4",90.2394097315753,84.4391553978254,80.6244533954443,108.762777449978,71.476194630672,78.5570262860027
"Oxa1l",43.3674833176017,41.5798871277171,40.5232854762442,39.2259197360576,28.7547909433738,33.5304380489036
"Mrpl52",360.081528152208,308.970545887498,286.617821233019,250.21382134667,225.10893481384,188.728465589543
"Mmp14",514.27702439257,470.172569828801,349.091219675562,426.730460158929,379.563240452534,350.632580739963
"Lrp10",205.009921137754,190.627790216303,203.038544938265,152.743354123739,198.818840237042,154.240015024957
"Prmt5",174.3460440445,131.136567095108,118.615033529423,137.290719076201,117.48386014007,125.499639554468
"Haus4",67.4605296051582,80.6010119706516,64.16186867072,54.6785547835954,55.8664509756976,40.2365256586843
"Ajuba",7.88499696683667,4.47783399836953,6.75388091270737,8.32064964098191,9.85878546629958,3.83205006273184
"4931414P19Rik",6.13277541865075,8.95566799673906,7.17599846975158,7.13198540655592,9.03722001077462,4.7900625784148
"Psmb5",332.48403876828,362.704553867932,326.296871595175,224.657540306512,241.54024392434,239.50312892074
"Cdh24",16.2080493207198,16.6319548510868,17.3068198388126,21.3959562196678,17.2528745660243,18.2022377979762
"Acin1",121.341342211875,95.9535856793471,105.529389261053,150.9603577721,124.877949239795,133.163739679931
"1700123O20Rik",14.0177723854874,15.3525737086955,16.4625847247242,12.4809744614729,23.825398210224,19.1602503136592
"Homez",7.88499696683667,8.95566799673906,3.7990580133979,6.53765328934293,4.10782727762483,5.74807509409776
"Bcl2l2",8.32305235388315,5.75721514076082,6.75388091270737,9.5093138754079,5.75095818867476,6.70608760978072
"Pabpn1",273.346561517005,266.111277617389,249.049358656084,288.845408965515,245.648071201965,266.327479359863
"Slc22a17",20.5886031911846,17.2716454222825,19.8395251810779,36.8485912672056,29.5763563988987,18.2022377979762
"Ngdn",45.1197048657876,47.3371022684779,49.3877541741727,42.7919124393355,44.3645345983481,48.858638299831
"Zfhx2",8.32305235388315,9.59535856793471,10.5529389261053,19.6129598680288,15.6097436549743,11.4961501881955
"Dhrs4",48.6241479621595,58.2118419788039,43.9002259325979,57.6502153696604,46.0076655093981,48.858638299831
"Pck2",196.68686878387,187.429337360325,135.921853368236,221.091547603234,184.030662037592,161.90411515042
"Dcaf11",21.9027693523241,23.6685511342389,17.7289373958569,23.1789525713067,29.5763563988987,17.2442252822933
"Psme1",128.350228404619,124.099970811956,110.594799945583,152.743354123739,161.026829282893,150.407964962225
"Emc9",8.76110774092964,13.4335019951086,8.86446869792843,9.5093138754079,10.6803509218245,10.5381376725126
"Psme2",112.142179083899,111.306159388043,129.167972455529,164.629996467999,142.952389261344,164.778152697469
"Rnf31",29.3497109321143,19.8304077070651,30.3924641071832,33.2825985639276,24.646963665749,32.5724255332206
"Irf9",196.248813396824,182.951503361955,134.233383140059,222.28021183766,134.736734706094,189.686478105226
"Ipo4",114.332456019132,115.783993386412,98.3533907913011,119.460755559812,104.338812851671,115.919514397638
"Tm9sf1",9.6372185150226,10.2350491391304,14.7741144965474,21.3959562196678,11.5019163773495,16.2862127666103
"Mdp1",28.0355447709748,28.7860757038041,22.3722305233432,30.3109379778627,19.7175709325992,31.6144130175377
"Nedd8",292.62099854705,255.876228478259,239.340654844068,215.148226431104,231.68145845804,205.014678356153
"Tinf2",32.8541540284861,38.3814342717388,46.8550488319074,40.4145839704836,27.1116600323239,36.4044755959525
"Rabggta",32.4160986414397,30.0654568461954,25.7491709796969,33.2825985639276,24.646963665749,22.0342878607081
"Dhrs1",70.5269173144836,86.997917682608,78.091748053179,82.0178321753931,49.2939273314979,52.6906883625628
"Nop9",31.5399878673467,30.7051474173911,28.2818763219621,24.3676168057327,25.4685291212739,25.8663379234399
"Adcy4",5.25666464455778,10.2350491391304,1.68847022817684,16.0469671647508,11.5019163773495,5.74807509409776
"Ripk3",52.1285910585313,58.2118419788039,62.051280885499,61.8105401901513,58.3311473422725,76.6410012546368
"Nfatc4",161.204382433105,155.444808800542,168.42490526064,191.969273859797,112.55446740692,142.743864836761
"Nynrin",3.94249848341834,7.03659628315212,4.22117557044211,5.94332117212994,9.85878546629958,6.70608760978072
"Gm5801",13.1416616113945,6.39690571195647,8.86446869792843,7.13198540655592,4.10782727762483,4.7900625784148
"Parp4",8.32305235388315,8.31597742554341,9.70870381201685,14.2639708131118,9.85878546629958,5.74807509409776
"Mphosph8",25.4072124486959,23.0288605630433,40.1011679192,30.3109379778627,37.7920109541484,41.1945381743673
"Pspc1",30.6638770932537,26.8670039902172,31.6588167783158,25.5562810401587,30.3979218544237,37.3624881116354
"Zmym5",20.5886031911846,11.5144302815216,13.0856442683705,18.4242956336028,15.6097436549743,22.0342878607081
"Gm8971",77.0977481201808,62.6896759771734,68.3830442411622,60.0275438385123,53.4017546091227,56.5227384252946
"Eef1akmt1",28.9116555450678,24.9479322766302,24.9049358656084,23.7732846885197,32.0410527654736,18.2022377979762
"Xpo4",20.1505478041382,16.6319548510868,18.9952900669895,14.8583029303248,20.5391363881241,7.66410012546368
"Lats2",9.19916312797612,8.31597742554341,21.5279954092547,15.4526350475378,12.3234818328745,20.1182628293422
"Sap18",159.452160884919,177.83397879239,154.072908321137,125.998408849155,147.881781994494,152.323989993591
"Ska3",10.5133292891156,14.0731925663042,8.02023358384,12.4809744614729,12.3234818328745,19.1602503136592
"Mrpl57",79.7260804424597,86.997917682608,80.6244533954443,64.1878686590033,71.476194630672,53.6487008782457
"Zdhhc20",33.2922094155326,26.8670039902172,46.010813717819,53.4898905491694,42.7214036872982,68.0188886134901
"Micu2",23.65499090051,28.1463851326085,28.7039938790063,29.1222737434367,27.1116600323239,22.0342878607081
"Rcbtb1",4.8186092575113,6.39690571195647,5.48752824157474,9.5093138754079,10.6803509218245,9.5801251568296
"Phf11a",21.9027693523241,20.4700982782607,30.8145816642274,38.0372555016316,49.2939273314979,60.3547884880265
"Phf11b",12.2655508373015,14.0731925663042,11.3971740401937,19.6129598680288,27.9332254878488,23.950312892074
"Phf11d",66.1463634440188,60.1309136923908,92.021627435638,128.97006943522,140.487692894769,128.373677101517
"Cab39l",11.3894400632085,13.4335019951086,20.2616427381221,19.6129598680288,16.4313091104993,17.2442252822933
"Cdadc1",14.4558277725339,22.3891699918477,26.5934060937853,24.3676168057327,18.8960054770742,22.992300376391
"Nup58",5.69472003160426,7.03659628315212,9.28658625497264,7.72631752376892,15.6097436549743,12.4541627038785
"Mtmr6",1.31416616113945,8.95566799673906,7.17599846975158,7.13198540655592,6.57252364419972,9.5801251568296
"Mipep",6.13277541865075,7.03659628315212,3.7990580133979,7.13198540655592,9.03722001077462,5.74807509409776
"Kpna3",2.19027693523241,4.47783399836953,8.02023358384,9.5093138754079,8.21565455524965,6.70608760978072
"Spryd7",2.62833232227889,7.03659628315212,13.929879382459,5.34898905491694,9.03722001077462,9.5801251568296
"Rnaseh2b",22.3408247393706,35.8226719869562,31.6588167783158,26.1506131573717,22.1822672991741,31.6144130175377
"Ints6",3.50444309637185,8.95566799673906,9.70870381201685,5.34898905491694,8.21565455524965,0
"Wdfy2",26.7213786098354,21.1097888494564,23.2164656374316,20.8016241024548,16.4313091104993,27.7823629548058
"Ctsb",811.716632197131,852.707531403798,720.554669874468,852.272256083433,805.134146414466,855.505176504883
"Fdft1",248.377404455355,204.700982782607,210.636660965061,211.582233727826,170.885614749193,186.812440558177
"Gata4",13.1416616113945,14.7128831374999,13.0856442683705,14.8583029303248,12.3234818328745,11.4961501881955
"Mtmr9",14.8938831595804,10.874739710326,12.6635267113263,16.6412992819638,19.7175709325992,9.5801251568296
"Gm38524",9.6372185150226,9.59535856793471,8.02023358384,9.5093138754079,6.57252364419972,8.62211264114664
"Pinx1",16.2080493207198,6.39690571195647,12.6635267113263,12.4809744614729,13.9666127439244,9.5801251568296
"Msra",10.951384676162,14.0731925663042,10.1308213690611,14.8583029303248,12.3234818328745,10.5381376725126
"Kif13b",20.5886031911846,21.1097888494564,20.2616427381221,22.5846204540938,19.7175709325992,19.1602503136592
"Hmbox1",8.76110774092964,7.67628685434777,8.02023358384,3.56599270327796,6.57252364419972,8.62211264114664
"Ints9",16.2080493207198,23.6685511342389,9.28658625497264,15.4526350475378,18.8960054770742,16.2862127666103
"Extl3",53.4427572196708,56.292770265217,38.4126976910232,58.8388796040864,70.654629175147,50.7746633311969
"Fzd3",5.69472003160426,4.47783399836953,9.70870381201685,6.53765328934293,4.92939273314979,9.5801251568296
"Zfp395",5.25666464455778,4.47783399836953,8.44235114088421,8.9149817581949,10.6803509218245,3.83205006273184
"Elp3",71.841083475623,70.3659628315212,53.1868121875706,82.0178321753931,66.5468018975222,57.4807509409776
"Pbk",33.7302648025791,11.5144302815216,13.0856442683705,10.6979781098339,13.9666127439244,15.3282002509274
"Ccdc25",6.57083080569723,8.31597742554341,5.48752824157474,5.34898905491694,4.10782727762483,8.62211264114664
"Scara3",54.3188679937638,54.37369855163,60.3628106573221,96.2818029885049,131.450472883994,123.583614523102
"Clu",137.111336145549,121.541208527173,82.7350411806653,704.283558897397,547.984158835152,601.631859848899
"Trim35",41.1772063823693,37.1020531293475,52.7646946305263,58.8388796040864,69.0114982640971,61.3128010037094
"Gm9130",28.4736001580213,33.2639097021737,39.2569328051116,39.2259197360576,61.6174091643724,53.6487008782457
"Bnip3l",86.7349666352034,102.350491391304,92.4437449926822,81.4235000581801,101.052551029571,93.88522653693
"Ppp2r2a",18.3983262559522,21.749479420652,37.1463450198905,34.4712627983536,28.7547909433738,39.2785131430013
"Cdca2",61.3277541865075,36.4623625581519,44.7444610466863,33.8769306811406,25.4685291212739,32.5724255332206
"Kctd9",17.9602708689058,17.2716454222825,10.1308213690611,14.2639708131118,12.3234818328745,14.3701877352444
