"","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Vars1",5.7557905726298,6.25935773948433,5.55963511209055,5.53174437081639,5.87106446310606,5.36276791271975
"Clic1",9.27283293438834,9.15609362213285,9.0322224746779,9.02098364800709,9.21263868917488,9.08098121018734
"Ddah2",4.74149762778916,4.44470145462656,4.92004979142236,5.03534138961018,4.30543537949346,4.9454360931536
"Abhd16a",6.51646077181981,6.43754364327768,6.37658576735126,6.32069733250307,6.2723381377248,6.43318935972512
"Gpank1",4.90200770601805,4.98291062076346,5.16610567304074,4.70374017628501,4.47314598267567,4.69055465327078
"D17H6S53E",2.87528672344048,2.3830055180795,2.90440142713285,1.72385304881176,2.4307167545531,2.46114924268585
"Bag6",6.95815403393676,7.09596070887367,6.95855475385847,6.57023968822208,7.08010945003024,6.97700892345753
"Prrc2a",7.34089543687748,7.87405123028021,7.13677365846522,6.73654656066501,7.48920944844718,7.59499345983201
"Nfkbil1",3.52793517602082,3.70584472554122,3.34596272362303,3.80578127711287,3.55201119224874,3.53177856796953
"Ddx39b",6.72760618790108,6.83825422578801,6.59236149414694,6.14248420559188,6.2586250609824,6.45093129898742
"H2-D1",6.6392434365526,6.78068944868164,6.90146452769081,6.94938162476974,6.86166183027043,7.18212600781019
"Gm53263",3.7965938769052,3.84714728146767,3.34596272362303,4.48182990591731,3.98847728836592,4.04924353062138
"Tcf19",6.14615626224967,6.38442887872885,6.61226504633029,6.37013421146363,6.12896297451849,6.21520312726253
"Cchcr1",4.66896289256917,4.45945174018806,4.16532174470158,3.45497006262275,3.89702075441013,4.04924353062138
"Mucl3",4.29773567686957,3.97583639963691,3.65315389717225,4.79103280812607,4.55021509866088,4.22450899127335
"Sfta2",1.23453295777507,2.3830055180795,2.18207540977542,2.08134159948079,2.14294457347419,1.89702919456543
"Vars2",5.25902683898872,5.44981628588503,5.21898574623224,4.52612176429194,4.98715029429745,5.13296207077067
"Gtf2h4",5.68398899381522,5.61702304144552,5.1223601810901,5.3047886961425,5.17407437244449,5.19041915071836
"Ddr1",5.92106219877992,5.79037292088375,5.67767917531401,4.88472816162789,5.48009777081686,5.27252950102805
"Ier3",9.3304051948192,9.69246302748083,9.37222055257515,9.0945254981287,9.12780797310899,9.07812993869473
"Flot1",6.59294600942945,6.32928362931416,6.23997908798531,6.53454747801567,6.51081054333253,6.61729282661265
"Tubb5",10.1142288006029,10.0411964297672,9.93484718981319,9.37641036783638,9.94506426377752,9.75924906204694
"Mdc1",3.97566089493357,3.60331706418307,3.42010166972651,4.18304814308887,3.77389067211743,3.65934707737434
"Nrm",3.19752931216874,3.54918474372828,3.62207837743433,3.5438247928744,3.66721223307877,3.77654619601075
"Ppp1r18",6.76288429270486,6.68037935421134,7.16669333987935,6.9109239660655,6.77761928911762,6.58551990827471
"Dhx16",4.96395167125623,5.10049982590907,4.94537704430358,4.35660576330137,4.91904302915516,5.11823299576437
"2310061I04Rik",6.11373108161006,6.30498904270092,6.42690245442166,5.74664299126522,6.2166859722389,6.06968328457895
"Atat1",4.40881044922345,4.38414431891964,4.42141547256786,4.1266306444246,3.79937175977536,4.01784498138544
"Mrps18b",3.95140091689552,3.95516966588638,4.26926646009814,3.82953962911494,3.89702075441013,3.77654619601075
"Ppp1r10",6.55722109044187,6.65176668472582,6.45362579379323,6.30383461165617,6.42337656079558,6.37861561163871
"Gm8801",4.86352312721355,5.20046907012655,5.15529302547519,4.5405886089413,5.00915648526689,4.72984100568217
"Abcf1",7.47245063566154,7.24387311566982,7.15045048171133,7.26030307612699,7.20929153604512,7.00129390990473
"Prr3",3.74106619916083,3.43441706722795,3.4906161732574,3.07240562731848,3.58168526945502,2.93452949507855
"Gnl1",5.72033642428174,5.76090614428497,5.8007349956069,5.27048315539435,5.2591748979359,5.6455571681942
"H2-T24",3.02228029476958,2.76186763734438,2.34319264003948,3.11169170889603,3.55201119224874,3.39182608652142
"H2-T23",5.19847238256048,5.20046907012655,4.5590383736341,5.46505256087122,5.36535551473738,5.53899720322174
"H2-T22",5.43555919332929,5.44981628588503,5.24980775439192,5.97150668839855,5.62964090500302,5.75434239157451
"H2-T10",2.97492723588929,3.09980682119028,2.61979119336689,3.68074045923304,2.96884255183585,2.86565150151664
"Gm6623",2.15437669260835,2.71346479097889,2.85179480174196,2.76262365282898,2.55559668513252,2.46114924268585
"Rpp21",7.36634986062255,7.44625448517412,7.35092604329621,7.70923259983444,7.35172935998798,7.55999771803864
"Trim39",4.06881614062991,4.09398058115341,4.22858278173996,3.85291305811892,3.94347361123474,3.69948066809513
"Trim26",5.9396803184923,5.875325555826,5.97687022070467,5.96615792092713,6.21194991560986,6.25614314109332
"Ppp1r11",6.85076332737237,6.80687819750879,6.99539722566264,6.52730183642555,6.695179704122,6.75219919342712
"Polr1h",6.23927584969704,6.05116082592109,5.38552922117755,5.26177777727917,5.67852215615418,6.15874407274774
"Polr1has",3.42598236199157,3.40423961258943,3.14200996163758,3.36028155893919,3.09766450340868,3.00026837539876
"Gabbr1",3.71247978713511,3.37341741312325,3.18517243516913,3.36028155893919,3.79937175977536,3.23682416611747
"H2-M3",2.5911518385325,2.3830055180795,1.67698912642695,1.61869267375825,1.43850534879403,2.02887820960346
"Gm26917",11.3859222390366,10.4039497476897,10.7721038073925,9.65969694157183,11.6188865702783,10.2303734205901
"9130008F23Rik",3.99951966097768,3.46397619907908,2.61979119336689,2.85812197101676,3.87322111800584,3.69948066809513
"Cenpq",4.78333012812048,4.33699774159641,4.14360291154711,4.40484744517765,4.28754009047398,4.30475421684704
"Mmut",5.05784188428917,4.90961313828979,5.15529302547519,5.13404250072324,4.66555406237338,5.19041915071836
"Cd2ap",8.16089865409855,8.11901130637768,7.90803775868571,7.74402755379061,7.96080276546201,8.01437972145288
"Tnfrsf21",5.98818505100672,6.03647970855415,6.14479647079257,5.87205684307939,6.42746792564629,6.13698898352472
"Mep1a",2.5911518385325,2.03466788228873,2.85179480174196,3.78162511139453,3.45914109814435,3.29036331135562
"Pla2g7",3.46077334248254,3.30972428384785,3.52462172270805,3.85291305811892,3.69463043161127,3.77654619601075
"Slc25a27",2.38923070284366,2.44360948334451,1.90063815606268,2.60636380966635,2.36397439915429,2.46114924268585
"Cyp39a1",2.52693445426876,2.55767628963025,2.18207540977542,2.08134159948079,2.06104310823683,2.1496800123419
"Enpp5",2.23698284894031,1.67903314936563,2.00067616662666,2.08134159948079,1.88181564207747,1.75190720512167
"Enpp4",4.46129727046505,3.93420257144709,4.42141547256786,4.59704752360778,4.69300349422972,4.25175635245653
"Clic5",2.23698284894031,2.44360948334451,1.67698912642695,2.55027546406708,1.67712143312687,2.63677331011049
"Runx2",5.29802900623089,5.29395774199379,5.25993714326321,5.02508947723027,5.35679958128768,5.39977805260274
"Supt3",5.60064726428705,5.48628513668871,5.74413127525878,5.85479436222902,5.54931621264803,5.86435044337402
"Cdc5l",6.18308694859336,6.01666955863518,6.0012275595941,6.13773419818287,6.12392948831492,6.22210765126645
"B230354K17Rik",4.62362442518761,4.51698951882692,4.57535359852753,4.67779757387064,4.79785881386406,4.56583751298517
"Aars2",4.63889610907334,4.6769957614538,4.5590383736341,4.1266306444246,3.82441059659312,4.16842009359679
"Nfkbie",3.39033161132656,3.46397619907908,2.85179480174196,2.15840608504692,2.49450750174586,2.36460956107877
"Slc35b2",5.86372130312549,5.70010314699702,5.58402926981794,5.07563569842688,5.83455703369526,5.78264075129683
"Hsp90ab1",11.0345608412036,10.9451800728856,10.8282795777414,10.836044713242,11.3088761097016,10.8294703773332
"Slc29a1",6.45307617735315,6.44867535297065,6.30989870977953,5.54615522375598,6.27688034985234,6.39703719319989
"Tmem63b",5.66918967793449,5.82495654334991,5.15529302547519,4.65137991497676,5.73243079272416,4.89448196198956
"Mrpl14",7.08622695561906,7.42949628430874,7.20389694307366,7.2991092678335,7.51443136257958,7.52970811151904
"Vegfa",5.88308927015402,6.20350042185857,5.8076568248366,5.96615792092713,6.08819461137806,6.28939415072963
"Mrps18a",6.36857195903682,6.2926865890626,6.25017747690308,6.07947971601152,6.06737011013289,5.90782158944192
"Mad2l1bp",5.10259077701685,5.08155521010127,5.3095439815471,5.70871258874758,5.62252068081863,5.24567530745296
"Gtpbp2",5.08038982393085,5.10987965463517,4.80023011126136,4.99388924980529,4.83529470492732,5.08831589576789
"Polh",2.38923070284366,2.31974367503865,2.79719708908466,1.913641969516,2.29399398510588,2.36460956107877
"Xpo5",6.93977431483404,6.82407692898885,6.94606184233313,7.02335170086245,6.63630294623388,6.67881347350584
"Polr1c",7.52065185880506,7.4030347827129,7.21435267878343,7.35133165786621,7.38997008492528,7.19972222927438
"Yipf3",6.13003476621704,6.36888700064228,6.18256166514946,6.20285195068623,6.06737011013289,6.45093129898742
"Tjap1",6.65435153479534,6.45972182859702,6.64741377380185,6.09426534052365,6.05684404262999,5.98291389241481
"Dlk2",3.19752931216874,3.6808877773845,4.02981562624209,2.81116284931578,3.25327912308857,2.93452949507855
"Abcc10",2.06675183851924,1.67903314936563,1.25901527761821,-0.952658767303494,2.06104310823683,1.59053768549306
"Zfp318",3.19752931216874,3.2767912210546,2.41747046930884,3.5438247928744,3.72153725497781,3.57556678110855
"Dnph1",6.06933175496598,6.29679907441604,5.98299821663675,5.84317021135756,6.15387030434277,6.3283094537578
"Srf",4.31685221977512,4.48850745178215,4.49186733266641,3.96441645817879,4.09520299641377,4.01784498138544
"Ptk7",2.15437669260835,2.76186763734438,2.41747046930884,1.913641969516,1.88181564207747,1.20086636509394
"Klc4",5.49551258500724,5.83630261178163,5.60006586152132,5.80772501493233,5.68537193079832,5.78264075129683
"Mrpl2",6.62780762030786,6.97542199672004,6.81479557442989,7.03105670749815,6.57492080478507,6.7378176477803
"Cul7",4.68376452312638,4.76274350501593,4.74360618451335,4.28966681786187,4.63757221767985,4.58738687302213
"Rrp36",4.78333012812048,4.80954703137813,4.54253652981736,4.96199933240135,5.18378169994337,5.25916488602646
"Klhdc3",6.18828642653255,6.61271174593264,6.0192294347509,5.49507459878793,6.32592301227637,6.32189602972895
"Mea1",3.46077334248254,3.65549149184337,4.00594017193134,3.25893908153402,3.52171392314169,3.48661959579657
"Ppp2r5d",4.02299026992213,3.77822527027328,3.38350838693511,3.36028155893919,3.77389067211743,3.91932842976517
"Pex6",4.66896289256917,5.04290292928065,4.97026732449531,4.5549118241729,4.40838200030115,4.52174842850784
"Cnpy3",5.43555919332929,5.36618428371341,5.77976798969364,5.11483510307958,4.66555406237338,5.53899720322174
"2310039H08Rik",6.22922111688377,5.98133345126561,6.16110275152546,6.09426534052365,6.16371406744502,6.15874407274774
"Rpl7l1",7.8832359025365,7.83357865899165,7.57638599170167,7.47699501684532,7.37944893630767,7.62395630116206
"Bicral",5.18812817751657,4.99308418618129,4.63882974337492,5.00436447667666,5.02003497049228,4.52174842850784
"Tbcc",4.99988033707812,5.38947801006117,5.38552922117755,5.58854371628071,5.24069274088593,5.25916488602646
"Ubr2",6.38677830553031,6.30089987020687,6.14479647079257,6.14248420559188,6.31271222292548,6.12230117332439
"Trerf1",4.13493611920612,4.05566420904507,4.82772990313122,4.21947024084645,4.07448014027016,3.91932842976517
"Mrps10",7.10008661603424,7.08886324830801,7.11461742217109,6.60162470281979,6.77119473326673,6.62773018034765
"Guca1b",1.76655579207879,1.46182044596844,1.67698912642695,1.38214180339609,2.06104310823683,2.02887820960346
"Guca1a",1.38702636238591,1.7764917174018,1.67698912642695,1.913641969516,1.56274104832423,0.298093247262398
"AI661453",4.75557700099603,4.84367942034536,4.78628111497501,5.31323911965368,4.87178370634754,5.17626798128339
"Taf8",4.06881614062991,4.33699774159641,4.14360291154711,3.45497006262275,3.63926284439274,3.12338929597895
"Ccnd3",3.23820623619466,3.13698331674485,2.68138247525735,2.30118652876018,2.14294457347419,2.63677331011049
"Bysl",5.4615591631226,5.94511007480443,6.17722678598128,5.13404250072324,5.1245331216768,5.52789519341912
"Med20",4.78333012812048,5.18280054098347,5.19806572709237,5.13404250072324,4.93061986913542,4.89448196198956
"Tomm6",8.33391042428518,8.13057783086749,8.07654371819944,7.71562169350721,8.03104961220627,8.27892154985078
"Frs3",2.38923070284366,2.31974367503865,0.893082035783609,1.99992710053569,1.78309583063871,2.02887820960346
"Foxp4",4.95177382404497,5.10049982590907,5.55141119605264,4.34015994428724,4.26942003612973,4.9454360931536
"Nfya",4.21863105094383,4.01630236716473,3.90627938787231,3.42409263347983,3.77389067211743,3.39182608652142
"Oard1",6.07495697280069,5.79037292088375,5.55963511209055,5.64987896998598,5.63672616080519,5.49406716959542
"Mocs1",3.7965938769052,3.97583639963691,4.28918600731575,3.8759138382552,3.98847728836592,4.27849863265946
"Plcl2",4.65400782602898,4.85487976053787,4.66955031924042,5.10513465074117,5.05218675054176,4.84166210029067
"Gm7334",4.56086786578394,5.20046907012655,5.15529302547519,5.33829740373522,4.98715029429745,4.30475421684704
"Tbc1d5",4.33571876642619,4.39952356724441,4.28918600731575,4.32352448943973,4.35782674245895,4.27849863265946
"Gm29770",5.56910643556714,5.93459126187844,6.0012275595941,5.56042355145008,5.88897748931601,5.7732695041296
"Rab5a",4.06881614062991,4.05566420904507,4.28918600731575,4.79103280812607,4.39172631565682,4.1967371023182
"Kat2b",2.38923070284366,2.11138918604878,3.09751622448616,2.43110014787153,2.55559668513252,3.23682416611747
"Sgo1",5.19847238256048,4.95195225863338,5.23960674231352,5.21744507110107,5.17407437244449,5.2988929537939
"Sult1c2",5.27865971785117,5.4571841786334,5.5264543733198,5.99270563214338,5.30437021744398,5.58257013322396
"Pot1b",1.76655579207879,2.3830055180795,2.09422497246909,2.15840608504692,1.78309583063871,2.02887820960346
"Zfp959",2.52693445426876,1.7764917174018,3.0041876367345,2.90360065398042,2.4307167545531,2.36460956107877
"Yju2",1.52493092590977,2.03466788228873,1.41219362814258,2.23156192092153,2.06104310823683,2.36460956107877
"Stap2",5.74171329373198,5.75493987198043,5.95209457908111,5.99270563214338,5.73243079272416,5.87315009384559
"Mpnd",5.36384414161708,5.90795372147186,5.74413127525878,5.02508947723027,5.57904520559679,5.49406716959542
"Sh3gl1",4.97602758459424,5.23516993181256,5.28990545498882,4.77888117459878,3.92043413975345,5.27252950102805
"Ubxn6",6.53698487599381,6.38055907753866,6.67417165858995,6.71757282262148,6.42746792564629,6.47425283570281
"Hdgfl2",5.42678735790173,5.85873051385501,5.36690480090763,5.38714487810009,5.34819260382562,5.61440736953088
"Plin4",1.87371322506317,0.894841895692927,1.79314311508787,0.933517335889103,2.06104310823683,3.06314184387745
"Sema6b",2.23698284894031,2.94070961633268,1.67698912642695,0.933517335889103,2.29399398510588,0.957808596739451
"Tnfaip8l1",5.42678735790173,5.37399072272284,5.8076568248366,5.81963710333001,5.8948994111998,5.50543153831666
"Mydgf",7.05241022871153,6.97542199672004,6.84202171512127,6.99736703061462,7.0190613779222,6.89297314214102
"Dpp9",6.96725682471317,7.03079038982588,6.74078183765928,6.57023968822208,6.96097176468263,6.76643879009458
"Fem1a",5.05784188428917,5.20046907012655,4.90721745233154,4.59704752360778,4.71994039605058,5.05776524516648
"Ticam1",3.82357630223872,4.27163882307646,3.79921981219419,3.82953962911494,4.17524017094674,3.84970297115924
"Plin3",6.84419021694157,6.78947195938649,6.81479557442989,6.61193646123823,7.0190613779222,7.12801178768854
"Uhrf1",6.1726314359618,5.79619473611741,5.70759193775549,5.27048315539435,5.69897467924995,5.50543153831666
"Kdm4b",4.04608514966555,4.16768923204521,3.90627938787231,3.73206443733977,4.26942003612973,3.69948066809513
"Ptprs",6.56123449332082,6.38055907753866,6.17187210595234,5.93911252024287,6.38181180180388,6.03088831873151
"Safb2",5.56111229449378,5.78452751722323,6.03110709120637,5.82555646587513,5.45626675141798,5.90782158944192
"Safb",4.71291984828405,5.23516993181256,4.62322061115394,4.77888117459878,4.89560687224091,5.01069089893185
"Micos13",6.88638967551773,6.92317395208013,7.09777404867108,6.84251335090308,7.05652775920441,6.91444543303422
"Rpl36",10.8345761261533,11.0930620845991,11.3044427448659,10.8409843736791,11.0124723014643,11.0180671414649
"Lonp1",7.11107926981628,7.67358161316701,7.37442600925558,6.93028093647338,7.56915552205414,7.30752421070588
"Ranbp3",6.85076332737237,6.8772251231275,6.55993338878398,6.57023968822208,6.50307737704559,6.56936713285163
"Vmac",2.45972491536399,2.89803431912138,2.61979119336689,2.85812197101676,2.61420386244963,3.39182608652142
"Ndufa11",7.76293741881452,7.82932630010916,7.98943251164313,7.85381686977645,7.58755468384542,7.86798919230769
"Dus3l",5.56111229449378,5.50773199632195,5.32891876696557,5.5954889435011,5.30437021744398,5.48261257046314
"Mllt1",5.96413652185721,6.06569404939762,6.0012275595941,6.14248420559188,5.80341221259604,5.79195151873321
"Clpp",5.83085210326099,6.1224057138235,5.67767917531401,5.56042355145008,6.14892312053017,5.69602396782142
"Alkbh7",4.69841583419785,4.28825823415831,4.72909600495469,4.56909423393012,4.5945547560192,4.69055465327078
"Gtf2f1",6.14615626224967,6.44126376481977,6.38586575185334,6.63234146581971,6.47568012263664,6.51979450146151
"Khsrp",6.35476481670753,6.2677624128043,6.28531459280843,6.12338961374032,6.14892312053017,6.29595336826654
"Slc25a23",5.71313982853229,5.56341218639557,5.25993714326321,5.29628848345085,5.40739022195999,5.11823299576437
"Crb3",4.9880032563651,5.15588527963431,4.81404552928195,5.29628848345085,4.90737253935989,5.16197662908052
"Gm11110",2.31511418741164,3.30972428384785,2.00067616662666,2.15840608504692,3.01307368512273,2.26114355753582
"Tnfsf9",5.5038775364257,5.20922284747116,4.71443840251848,5.37104545637185,5.33953396964506,5.17626798128339
"Trip10",6.08614203308439,6.49951696851358,6.33885713017287,5.64319130216732,6.33901392701098,6.53095878281919
"Gpr108",5.12445526133377,5.28570473045457,4.99473545485395,4.95121076644112,5.30437021744398,5.11823299576437
"Nudt12",3.31627310827046,3.20858016015613,3.09751622448616,3.42409263347983,3.17756894561157,3.61806500577262
"Efna5",6.89912964481192,6.60278055065629,6.77296804724388,6.4257477501728,6.39022110595993,6.35995576164959
"Fbxl17",3.74106619916083,3.24308878302888,3.77116580203317,4.04780223738321,3.94347361123474,3.4400012622036
"Gm7253",4.52843527671162,4.61246883486551,4.34734577342581,4.5115083804662,4.69300349422972,4.54396138573352
"Fer",4.35434177115047,3.97583639963691,4.02981562624209,3.98571907480931,4.2324825384064,4.01784498138544
"Pja2",3.90162170915589,4.16768923204521,4.5590383736341,4.69082718691206,4.51987968766555,4.87708933026231
"Man2a1",4.27836242335427,3.93420257144709,3.98166293942722,3.94279457013396,3.77389067211743,3.61806500577262
"Vapa",6.55319649160914,6.44126376481977,6.31476565917518,6.55606858984425,6.6041320880468,6.34738041670798
"Rab31",5.85066334882345,5.84194235883033,5.64713304791755,5.86057150328626,5.5863827097281,5.97476073147648
"Ppp4r1",6.2788083421291,6.11310723389886,5.60801780214622,5.73411000257762,5.84682911041052,5.90782158944192
"Ralbp1",6.70963827690447,6.40362369740544,6.39508642513864,6.44125136915757,6.94963688724407,6.4684576998291
"Twsg1",5.31714168837795,5.63012015788693,5.55963511209055,5.8373228242156,5.39072301703836,5.53899720322174
"Ankrd12",5.25902683898872,4.93093800993901,5.16610567304074,5.24420783072671,5.36535551473738,5.51670708705366
"Ndufv2",7.45745521858985,7.4628202575506,7.15859476984044,7.17941145460128,7.44549528191709,7.38647465423049
"Washc1",5.14599332357961,5.43496664614021,5.13342153632802,4.83864097796844,4.83529470492732,4.80534296125946
"Ddx11",3.39033161132656,3.24308878302888,3.82673868595746,3.22351207179882,3.25327912308857,3.65934707737434
"Mtcl1",6.20889895074988,5.73082494296579,5.72231891006752,5.69584422759041,5.82838162554315,5.78264075129683
"Rab12",5.74171329373198,5.54969230429286,5.7296264025721,5.80772501493233,5.75864806422716,5.60387282948345
"Gm41608",2.92596702447778,2.11138918604878,2.41747046930884,2.55027546406708,2.61420386244963,2.71716870995527
"Zbtb14",2.45972491536399,2.94070961633268,2.34319264003948,2.81116284931578,3.05598899153694,2.02887820960346
"Tgif1",5.9022006657281,6.21223588082787,6.43586534709992,5.93911252024287,6.27688034985234,6.06200730043828
"Myl12b",8.06946062976157,7.87680103184299,7.43155387141379,7.9340870150841,8.21744322394599,7.9842366421979
"Myl12a",9.49207799523241,9.45918914907979,9.31750174151022,9.57306805296892,9.5634227598262,9.53917374379998
"Lpin2",6.02932885616191,5.93986025501578,5.73689706785846,6.09916039886824,6.26778157961973,6.06968328457895
"Smchd1",4.92710534119363,4.84367942034536,4.86802104492404,4.94034091465102,4.85972295910533,4.42930987391964
"Ndc80",5.011660436811,5.02318138705622,5.26999590767882,5.14355114844177,5.02003497049228,4.62954334673183
"Wdr43",6.83758702142173,6.71766769454586,7.0921156066102,6.60850739124748,6.77119473326673,6.99727469433995
"Ypel5",4.13493611920612,4.42979880122452,4.076412900801,4.10732364978212,4.77235075256614,4.71033155227969
"Lbh",3.39033161132656,2.94070961633268,3.59031873076807,2.81116284931578,3.35987887346571,3.00026837539876
"Lclat1",3.06812836806728,3.17322583629271,3.34596272362303,2.55027546406708,3.05598899153694,2.63677331011049
"Memo1",6.69144376103885,7.00588604024525,6.82506568257816,6.88564860347601,6.95814638330694,7.07560558607202
"Dpy30",7.33855897276068,7.0841121353176,7.66290356562817,7.54135220564696,6.94678919814538,6.99324425032191
"Gm9349",1.65079592266726,1.05879712119898,1.67698912642695,1.82186614219695,1.15244687792339,1.59053768549306
"Spast",4.44401296778014,4.48850745178215,4.88120519352415,4.82688540923949,4.71994039605058,4.82361681731794
"Slc30a6",4.9880032563651,5.19166185345515,5.07724664551724,4.90723115989214,5.00915648526689,5.28577144647597
"Nlrc4",3.27776765050793,3.20858016015613,3.0041876367345,3.82953962911494,3.9661509242411,3.95292033579608
"Gm4708",3.85006333198777,4.4740527420836,4.82772990313122,3.96441645817879,4.13577654573009,3.81358824190298
"Yipf4",4.11323109646361,5.04290292928065,5.59206984783444,5.95540052444387,5.09397066620142,5.69602396782142
"Birc6",5.27865971785117,4.97266480381564,5.00681564183145,5.41096208374951,5.68537193079832,5.33755626897831
"Ttc27",4.39088175069293,4.88796832276473,4.66955031924042,3.89855366577352,4.55021509866088,4.22450899127335
"Ltbp1",4.04608514966555,4.13130558597591,4.09915903911807,4.20137412737847,4.15564329062827,4.16842009359679
"Rasgrp3",4.23881754101027,4.39952356724441,4.62322061115394,4.91835238849075,4.26942003612973,4.40524419928827
"Fam98a",5.29802900623089,5.01321858882344,5.37624706474521,5.08553585272896,4.93061986913542,5.19041915071836
"Crim1",4.65400782602898,4.57232030549364,4.99473545485395,4.67779757387064,4.87178370634754,4.58738687302213
"Gm52306",2.15437669260835,1.86778119808812,2.48811059456933,1.24752811150876,0.984887705496488,1.89702919456543
"Fez2",5.81076501522101,5.93986025501578,6.03700944895395,4.91835238849075,5.66472426178674,5.5500144314377
"Strn",3.39033161132656,3.2767912210546,2.48811059456933,3.42409263347983,3.45914109814435,4.16842009359679
"Heatr5b",3.65354942025939,3.24308878302888,2.74045162029011,3.14993628827931,3.09766450340868,3.53177856796953
"Gpatch11",4.86352312721355,4.89883132240842,5.1112133611208,5.2264212667466,4.87178370634754,4.87708933026231
"Eif2ak2",4.59258735370765,4.36859935844581,4.14360291154711,4.38894545017892,4.17524017094674,3.73852795430435
"Cebpzos",5.47863575728871,4.98291062076346,5.34803680144333,5.24420783072671,4.55021509866088,5.0422438404568
"Cebpz",5.71313982853229,5.35833537406184,5.50957337243517,5.58156489248608,5.67852215615418,5.27252950102805
"Ndufaf7",4.87646572201535,4.93093800993901,4.98255326153693,5.17170675393641,5.03083204119613,4.69055465327078
"Prkd3",4.95177382404497,4.75080146621246,4.50895555909197,5.14355114844177,4.83529470492732,5.05776524516648
"Cdc42ep3",3.31627310827046,3.2767912210546,3.14200996163758,3.14993628827931,2.96884255183585,3.06314184387745
"Rmdn2",2.52693445426876,2.98215875046476,3.88025005640863,3.48520045842633,3.21592062000991,3.53177856796953
"Cyp1b1",1.76655579207879,2.11138918604878,2.79719708908466,2.23156192092153,2.29399398510588,2.71716870995527
"Atl2",2.92596702447778,3.20858016015613,4.54253652981736,3.60015964157706,3.01307368512273,3.91932842976517
"Hnrnpll",4.47837694655036,4.4740527420836,5.06574433863321,5.00436447667666,4.85972295910533,5.25916488602646
"Galm",4.78333012812048,4.23781438138332,3.98166293942722,4.42057607087463,4.87178370634754,4.58738687302213
"Srsf7",7.67307339208582,7.60558676327872,7.9970222475922,7.92446649350669,7.47148617679143,7.70011238963389
"Gemin6",5.5368606057326,5.36618428371341,5.3385094520689,5.69584422759041,5.39908068853033,5.27252950102805
"Dhx57",4.23881754101027,4.01630236716473,3.95697017462864,3.80578127711287,3.63926284439274,2.7933195022932
"Morn2",2.31511418741164,2.61149678139333,2.68138247525735,1.913641969516,2.61420386244963,2.63677331011049
"Sos1",3.5603788840921,3.84714728146767,4.30883426331443,4.06791679932231,3.82441059659312,3.81358824190298
"Map4k3",4.4265190758366,4.16768923204521,4.16532174470158,4.49674545837755,4.48889269153644,4.40524419928827
"Thumpd2",2.06675183851924,2.94070961633268,2.48811059456933,2.81116284931578,2.29399398510588,2.1496800123419
"Gm50045",4.40881044922345,4.11276378796623,4.45707141132864,4.20137412737847,4.45722550343325,4.04924353062138
"Pkdcc",2.7115992619406,3.37341741312325,3.22708099968714,3.5438247928744,3.63926284439274,3.39182608652142
"Eml4",4.66896289256917,4.16768923204521,4.38485592423159,4.5549118241729,5.1245331216768,4.76808584172875
"Gm46594",3.35377751737055,3.54918474372828,3.26780645754561,3.70663066802098,3.6107612760736,3.34198648250476
"Cox7a2l",8.22301699858331,8.28450251827343,7.85723496058806,8.01790120166828,8.1534267171098,8.13269191573826
"Mta3",4.92710534119363,5.36618428371341,4.14360291154711,5.11483510307958,4.95349852843751,5.02655362911235
"Gm19696",1.38702636238591,1.46182044596844,1.67698912642695,2.08134159948079,1.15244687792339,1.89702919456543
"Zfp36l2",6.24427705928575,6.79529740414023,7.35092604329621,6.69511672710363,6.92958400391813,7.2342836207248
"Thada",3.35377751737055,3.09980682119028,2.79719708908466,2.85812197101676,2.92321234329378,2.5516320406801
"Plekhh2",4.02299026992213,3.99621125683959,3.95697017462864,3.60015964157706,3.45914109814435,3.65934707737434
"Dync2li1",4.21863105094383,3.84714728146767,4.12155211161217,4.14568266988757,3.87322111800584,2.93452949507855
"Lrpprc",5.92106219877992,5.5971516968862,5.76561876119812,5.62972223896423,5.60817393460922,5.17626798128339
"Ppm1b",5.52868526206332,5.38947801006117,5.74413127525878,5.80173188301113,5.28646162882721,5.62486554379175
"Prepl",3.92672600207469,3.97583639963691,2.68138247525735,3.42409263347983,3.6107612760736,3.57556678110855
"Camkmt",3.42598236199157,3.43441706722795,3.45578969516597,3.18719316423345,3.28969459822072,2.1496800123419
"Srbd1",4.35434177115047,4.39952356724441,3.93184740484928,4.25499542773589,3.9661509242411,4.35587397677591
"Prkce",3.42598236199157,3.52133734976069,3.38350838693511,3.82953962911494,3.39373082213398,3.18122132528013
"Epas1",3.82357630223872,3.77822527027328,3.55784415572788,3.8759138382552,3.28969459822072,3.00026837539876
"Rhoq",2.38923070284366,1.95363631554836,2.09422497246909,2.43110014787153,2.36397439915429,1.75190720512167
"Cript",3.65354942025939,2.31974367503865,1.90063815606268,2.49191803128121,2.96884255183585,2.02887820960346
"Socs5",5.44427801664047,5.71861461729582,5.24980775439192,5.41096208374951,4.97602002816362,5.21831175625244
"Mcfd2",4.54474270716487,5.4571841786334,5.84177641695674,5.96078924917306,5.08363759142523,5.56094816314536
"Ttc7",3.85006333198777,4.01630236716473,3.55784415572788,3.25893908153402,3.74795142969877,3.48661959579657
"Calm2",9.30549954093952,9.09836215823161,9.15941902660086,9.22397177239526,9.31942181135358,9.06858479562908
