ensembl_transcript_id,control_1,control_2,control_3,knockdown_1,knockdown_2,knockdown_3
XM_006498210.5,0,0,0,0,0,0
XM_006498211.4,0,0,0,0,0,0
XM_006498212.4,0,0,0,0,0,0
XM_006498213.4,0,0,0,0,0,0
XM_006498214.4,0,0,0,0,0,0
XM_006498215.4,0,0,0,0,0,0
XM_006498220.2,104,96,115,119,95,58
XM_006498221.4,0,0,0,0,0,0
XM_006498222.4,0,0,0,0,0,0
XM_006498223.3,0,0,0,0,0,0
XM_006498228.5,0,0,0,0,0,0
XM_006498237.5,0,0,0,0,0,0
XM_006498241.2,0,0,0,0,0,0
XM_006498242.4,0,0,0,0,0,0
XM_006498243.4,0,0,0,0,0,0
XM_006498245.2,0,0,0,0,0,0
XM_006498246.2,0,0,0,0,0,0
XM_006498247.2,0,0,0,0,0,0
XM_006498249.5,0,0,0,0,0,0
XM_006498250.2,0,0,0,0,0,0
XM_006498252.1,0,0,0,0,0,0
XM_006498255.3,0,0,0,0,0,0
XM_006498256.4,20.394,10.765,35.173,37.32,0,11.482
XM_006498259.1,0,0,0,0,0,0
XM_006498260.1,58,59,52,63,63,40
XM_006498261.2,0,0,0,0,0,0
XM_006498262.5,0,0,0,0,0,0
XM_006498265.4,0,0,0,0,0,0
XM_006498266.4,0,0,0,0,0,0
XM_006498267.4,0,0,0,0,0,0
XM_006498268.5,0,0,0,0,0,0
XM_006498271.5,0,0,0,0,0,0
XM_006498272.5,0,0,0,0,0,0
XM_006498273.5,0,0,0,0,0,0
XM_006498274.5,0,0,0,0,0,0
XM_006498275.5,0,0,0,0,0,0
XM_006498276.5,0,0,0,0,0,0
XM_006498277.5,0,0,0,0,0,0
XM_006498278.5,0,0,0,0,0,0
XM_006498279.5,0,0,0,0,0,0
XM_006498280.5,0,0,0,0,0,0
XM_006498281.5,0,0,0,0,0,0
XM_006498282.5,0,0,0,0,0,0
XM_006498283.5,0,0,0,0,0,0
XM_006498285.4,0,0,0,0,0,0
XM_006498287.4,0,0,0,0,0,0
XM_006498288.5,0,0,0,0,0,0
XM_006498289.2,0,0,0,0,0,0
XM_006498291.4,0,0,0,0,0,0
XM_006498304.5,0,0,0,0,0,0
XM_006498305.5,0,0,0,0,0,0
XM_006498307.3,0,0,0,0,0,0
XM_006498311.2,0,0,0,0,0,0
XM_006498315.2,0,0,0,0,0,0
XM_006498317.4,0,0,0,1.114,0,0
XM_006498320.3,0,0,0,0,0,0
XM_006498321.3,0,0,0,0,0,0
XM_006498322.3,0,0,0,0,0,0
XM_006498323.5,0,0,0,0,0,0
XM_006498328.5,0,0,0,0,0,1
XM_006498330.3,0,0,0,0,0,0
XM_006498331.4,0,0,0,0,0,0
XM_006498332.4,0,0,0,0,0,0
XM_006498334.4,0,0,0,0,0,0
XM_006498335.5,0,0,0,0,0,0
XM_006498336.3,0,0,0,0,0,0
XM_006498337.5,12.372,10.072,20.817,19.053,14.086,11.988
XM_006498340.3,0,0,0,0,0,0
XM_006498341.3,0,0,0,0,0,0
XM_006498343.5,0,0,0,0,0,0
XM_006498345.3,0,0,0,0,0,0
XM_006498349.4,2.097,0,0,0,0,1.96
XM_006498350.5,0,0,0,0,0,0
XM_006498351.5,0,0,0,0,0,0
XM_006498352.5,0,0,0,0,0,0
XM_006498353.5,0,0,0,0,0,0
XM_006498354.5,0,0,0,0,0,0
XM_006498359.5,0,0,0,0,0,0
XM_006498360.5,0,0,0,0,0,0
XM_006498367.5,0,0,0,0,0,0
XM_006498368.5,0,1.233,0,0,0,0
XM_006498369.4,0,0,0,0,0,0
XM_006498370.1,0,0,0,0,0,0
XM_006498371.5,2,1.008,4,2.013,3,4
XM_006498372.1,0,3.179,2,2.067,4,1
XM_006498373.1,0,0,0,0,0,0
XM_006498375.4,0,0,0,0,0,0
XM_006498376.4,0,0,0,0,0,0
XM_006498380.2,0,0,0,0,0,0
XM_006498381.1,25,46,35,25,17,7
XM_006498395.3,0,0,0,0,0,0
XM_006498396.3,0,0,0,0,0,0
XM_006498398.5,0,0,0,0,0,0
XM_006498399.5,0,0,0,0,0,0
XM_006498402.5,0,0,0,0,0,0
XM_006498403.3,0,0,0,0,0,0
XM_006498406.4,0,0,0,0,0,0
XM_006498407.5,0,0,0,0,0,0
XM_006498409.4,0,0,0,0,0,0
XM_006498410.5,0,0,0,0,0,0
XM_006498412.5,0,0,0,0,0,0
XM_006498414.4,0,0,0,0,23.879,0
XM_006498417.5,0,0,0,0,0,0
XM_006498422.2,0,0,0,0,0,0
XM_006498423.3,0,0,0,0,0,0
XM_006498424.2,0,0,0,0,0,0
XM_006498425.3,0,0,0,0,0,0
XM_006498426.2,0,0,0,0,0,0
XM_006498430.2,0,0,0,0,0,0
XM_006498431.2,0,0,0,0,0,0
XM_006498432.2,0,0,0,0,0,0
XM_006498439.4,0,0,0,0,0,0
XM_006498441.5,0,0,0,0,0,0
XM_006498442.5,0,0,0,1.386,0,0
XM_006498443.5,0,0,0,0,0,0
XM_006498444.5,0,0,0,0,0,0
XM_006498445.5,0,0,0,0,0,0
XM_006498446.5,0,0,0,0,0,0
XM_006498447.5,0,0,0,0,0,0
XM_006498448.5,0,0,0,0,0,0
XM_006498450.5,0,0,0,0,0,0
XM_006498451.5,0,0,0,0,0,0
XM_006498452.4,0,0,0,0,0,0
XM_006498455.5,0,0,0,0,0,0
XM_006498456.4,0,0,0,0,0,0
XM_006498458.4,0,0,0,0,0,0
XM_006498459.5,0,0,0,0,0,0
XM_006498460.5,0,0,0,0,0,0
XM_006498462.5,0,0,0,0,0,0
XM_006498463.5,0,0,0,0,0,0
XM_006498465.1,0,0,0,0,0,0
XM_006498467.2,0,0,0,0,0,0
XM_006498468.3,0,0,0,0,0,0
XM_006498473.1,117,158,121.091,113,134,79
XM_006498475.5,0,0,0,0,0,0
XM_006498476.5,0,0,0,0,0,0
XM_006498478.3,2,3.002,0,3,3,1
XM_006498482.5,0,0,0,0,0,0
XM_006498483.5,0,0,0,0,0,0
XM_006498485.5,0,0,0,0,0,0
XM_006498486.5,0,0,0,0,0,0
XM_006498487.4,0,0,0,0,0,0
XM_006498488.5,0,0,0,0,0,0
XM_006498491.4,0,0,0,0,0,0
XM_006498497.2,0,0,1,0,1,0
XM_006498501.5,0,0,0,0,0,0
XM_006498503.5,0,0,0,0,0,0
XM_006498504.2,0,0,0,0,0,0
XM_006498514.1,0,0,0,0,0,0
XM_006498517.4,0,0,0,0,0,0
XM_006498518.4,0,0,0,0,0,0
XM_006498519.5,0,0,0,0,0,0
XM_006498522.5,0,0,0,0,0,0
XM_006498524.4,0,0,0,0,0,0
XM_006498526.4,0,0,0,0,0,0
XM_006498528.5,0,0,0,0,0,0
XM_006498529.5,0,0,0,0,0,0
XM_006498530.5,0,0,0,0,0,0
XM_006498532.2,31,46,57,63,64,39
XM_006498533.5,0,0,0,0,0,0
XM_006498534.4,0,0,0,0,0,0
XM_006498536.5,0,0,0,0,0,0
XM_006498537.2,52.544,53.799,38.585,63.541,42.146,54.98
XM_006498538.3,0,0,0,0,0,0
XM_006498539.1,0,0,0,0,0,0
XM_006498540.2,0,0,0,0,0,0
XM_006498541.3,0,0,0,0,0,0
XM_006498542.5,0,0,0,0,0,0
XM_006498543.2,0,0,0,0,0,0
XM_006498544.4,1,0,0,0,0,0
XM_006498546.5,0,0,1.478,3.604,0,0
XM_006498548.4,0,0,0,0,0,0
XM_006498550.4,0,0,0,0,0,0
XM_006498553.3,0,0,0,0,0,0
XM_006498557.3,0,0,0,0,0,0
XM_006498558.2,0,0,0,0,0,0
XM_006498560.4,3,0,3.245,9,0,0
XM_006498561.4,0,0,0,0,0,0
XM_006498562.4,0,0,0,0,0,0
XM_006498563.5,0,0,0,0,0,0
XM_006498564.5,0,0,0,0,0,0
XM_006498566.3,0,0,0,0,0,0
XM_006498569.4,0,0,0,0,0,0
XM_006498571.3,0,0,0,0,0,0
XM_006498572.5,0,0,0,0,0,0
XM_006498573.1,0,0,0,0,0,0
XM_006498576.3,0,0,0,0,0,0
XM_006498583.5,5.716,0,3,0,0,2
XM_006498603.1,0,0,0,0,0,0
XM_006498606.5,0,0,0,0,0,0
XM_006498614.4,0,0,0,0,0,0
XM_006498615.4,4,5,6,9,7,5
XM_006498620.4,0,0,0,0,0,0
XM_006498622.4,0,0,0,0,0,0
XM_006498625.4,0,0,0,0,0,0
XM_006498626.5,0,0,0,0,0,0
XM_006498628.5,0,0,0,0,0,0
XM_006498630.2,484.766,874.46,536.068,88.345,496.796,394.08
XM_006498631.4,0,0,0,0,0,0
XM_006498632.4,0,0,0,0,0,0
XM_006498633.4,0,0,0,0,0,0
XM_006498634.4,0,0,0,0,0,0
XM_006498636.4,0,0,0,0,0,0
XM_006498638.3,0,0,0,0,0,0
XM_006498639.5,0,0,75.935,498.657,0,79.92
XM_006498640.4,0,0,0,0,0,0
XM_006498641.2,0,0,0,0,0,0
XM_006498642.3,0,0,0,0,0,0
XM_006498646.2,0,0,0,0,0,0
XM_006498647.2,0,0,0,0,0,0
XM_006498648.2,0,0,0,0,0,0
XM_006498649.2,0,0,0,0,0,13.989
XM_006498658.5,0,0,0,0,0,0
XM_006498659.4,0,0,0,0,0,0
XM_006498672.3,0,0,0,0,0,0
XM_006498676.3,0,0,0,0,0,0
XM_006498677.3,0,0,0,0,0,0
XM_006498678.4,0,0,0,0,0,0
XM_006498679.4,12.716,8.953,5.115,0,6.297,11.585
XM_006498682.1,0,0,0,0,0,0
XM_006498683.1,0,0,0,0,0,0
XM_006498684.4,0,0,0,0,0,0
XM_006498685.2,0,0,0,0,0,0
XM_006498686.2,0,0,0,0,0,0
XM_006498687.2,0,0,0,0,0,0
XM_006498688.4,0,0,0,0,0,0
XM_006498691.5,0,0,0,0,0,0
XM_006498692.5,0,0,0,0,0,0
XM_006498695.3,0,0,0,0,0,0
XM_006498697.3,1,2.8,1,2.6,2.4,3
XM_006498698.4,1,2.8,1,2.6,2.4,3
XM_006498699.1,0,0,0,0,0,0
XM_006498700.4,1,2.8,1,2.6,2.4,3
XM_006498701.4,1,2.8,1,2.6,2.4,3
XM_006498702.4,1,2.8,1,2.6,2.4,3
XM_006498703.1,0,0,0,0,0,0
XM_006498705.3,0,0,0,0,0,0
XM_006498708.4,0,0,0,0,0,0
XM_006498711.5,0,0,0,0,0,0
XM_006498713.4,0,0,0,0,0,0
XM_006498714.4,0,0,0,0,0,0
XM_006498727.3,0,0,0,0,0,0
XM_006498728.4,0,0,0,0,0,0
XM_006498729.4,0,0,0,0,0,0
XM_006498734.2,0,0,0,0,0,0
XM_006498739.4,0,0,0,0,0,0
XM_006498747.2,0,0,0,0,0,0
XM_006498750.5,12.208,12.104,26.793,30.662,0,27.333
XM_006498756.2,0,0,0,0,0,0
XM_006498761.5,36.83,0,0,0,38.428,0
XM_006498773.4,26.668,27.258,11.765,24.739,23.013,14.447
XM_006498774.3,0,0,0,0,0,0
XM_006498777.2,118.351,457.135,165.655,388.633,391.898,322.072
XM_006498778.3,0,0,0,0,0,0
XM_006498780.2,0,0,0,0,0,0
XM_006498781.4,20.99,20.832,14.351,28.657,27.26,15.497
XM_006498783.5,0,0,0,0,0,0
XM_006498784.4,0,0,0,0,0,0
XM_006498787.1,0,0,0,0,0,0
XM_006498788.2,684,812,695,1065,866,618
XM_006498789.3,0,0,0,0,0,0
XM_006498795.5,0,0,0,0,0,0
XM_006498796.1,0,0,0,0,0,0
XM_006498797.5,0,0,0,0,0,0
XM_006498798.1,0,0,0,0,0,0
XM_006498802.4,122.334,236.914,147,115.857,148.323,85.513
XM_006498808.5,0,0,0,0,0,0
XM_006498810.3,0,0,0,0,0,0
XM_006498811.2,20,13,13,16,16,8
XM_006498812.3,10.63,17.186,16.67,21.074,7.215,9.075
XM_006498820.4,0,0,0,0,0,0
XM_006498823.4,0,0,0,0,0,0
XM_006498825.4,0,0,0,0,0,0
XM_006498826.2,1.086,0,1.014,1,0,1
XM_006498827.2,0,0,0,0,0,0
XM_006498828.2,0,0,0,0,0,0
XM_006498829.2,0,0,0,0,0,0
XM_006498831.5,0,0,0,1.364,2.715,1.305
XM_006498844.4,0,0,0,0,0,0
XM_006498849.4,0,0,0,0,0,0
XM_006498861.3,0,0,0,0,0,0
XM_006498864.5,0,0,0,0,0,0
XM_006498871.5,0,0,0,0,0,0
XM_006498872.5,0,0,0,0,0,0
XM_006498873.5,163.295,261.144,128.263,94.516,146.352,125.44
XM_006498875.5,0,0,0,0,0,0
XM_006498876.5,0,0,0,0,0,0
XM_006498878.5,0,0,0,0,0,0
XM_006498882.3,0,0,0,0,0,0
XM_006498884.4,0,0,0,0,0,0
XM_006498899.4,0,0,0,0,0,0
XM_006498900.5,0,0,0,0,0,0
XM_006498910.5,0,0,0,0,0,0
XM_006498911.5,0,0,0,0,0,0
XM_006498919.4,0,0,0,0,0,0
XM_006498928.5,0,0,0,0,2,1
XM_006498930.4,5.505,6.058,3.82,4.292,13.682,6.525
XM_006498935.5,0,0,0,0,0,0
XM_006498936.4,0,0,0,0,0,0
XM_006498937.5,0,0,0,0,0,0
XM_006498938.4,0,0,0,0,0,0
XM_006498939.4,0,0,0,0,0,0
XM_006498941.2,0,0,0,0,0,0
XM_006498943.3,1,1,0,3,0,0
XM_006498945.5,0,0,3,0,0,0
XM_006498946.5,0,0,0,0,0,0
XM_006498947.5,0,0,0,0,0,0
XM_006498948.5,0,0,0,0,0,0
XM_006498950.4,0,0,0,0,0,0
XM_006498955.3,163.371,198,121.7,163.391,95.498,70.058
XM_006498957.3,0,0,0,0,0,0
XM_006498967.4,0,0,0,0,0,0
XM_006498970.5,0,0,0,0,0,0
XM_006498971.5,0,0,0,0,0,0
XM_006498975.5,0,0,0,0,0,0
XM_006498980.5,0,0,0,0,0,0
XM_006498981.5,0,0,0,0,0,0
XM_006498991.5,0,0,0,0,0,0
XM_006498992.4,0,0,0,0,0,0
XM_006498993.4,0,0,0,0,0,0
XM_006498994.4,14,0,13,19,17,16
XM_006499018.1,1.252,1.777,2.615,5.89,2.864,6.436
XM_006499021.5,0,0,0,0,0,0
XM_006499024.4,0,0,0,0,0,0
XM_006499025.4,0,114.62,99.935,98.788,96.898,62.591
XM_006499027.4,0,0,0,0,0,0
XM_006499028.4,0,0,0,0,0,0
XM_006499031.4,0,0,0,0,0,0
XM_006499033.5,0,0,0,0,0,0
XM_006499035.5,0,0,0,0,0,0
XM_006499042.5,0,0,0,0,0,0
XM_006499047.4,0,0,0,0,0,0
XM_006499050.5,0,0,0,0,0,0
XM_006499051.5,0,0,0,0,0,0
XM_006499054.5,0,0,0,0,0,0
XM_006499056.5,0,50.185,118.952,130.568,31.302,84.636
XM_006499060.3,3,0,1,1,1,0
XM_006499063.4,0,0,0,0,0,0
XM_006499065.3,0,0,0,0,0,0
XM_006499066.4,0,0,0,0,0,0
XM_006499071.3,0,0,0,0,0,0
XM_006499072.3,0,0,0,0,0,0
XM_006499076.3,0,0,0,0,0,0
XM_006499077.3,0,5.029,0,0,0,0
XM_006499081.5,0,0,0,0,0,0
XM_006499082.5,0,0,0,0,0,0
XM_006499084.5,0,0,0,0,0,0
XM_006499091.5,0,0,0,0,0,0
XM_006499094.5,0,0,0,0,0,0
XM_006499095.5,3,3,4,2,3,1
XM_006499098.5,0,0,0,0,0,0
XM_006499100.5,0,0,0,0,0,0
XM_006499102.4,0,0,0,0,0,0
XM_006499103.5,0,0,0,0,0,0
XM_006499105.5,0,0,0,0,0,0
XM_006499107.2,0,0,0,0,0,0
XM_006499110.3,0,0,0,0,0,2
XM_006499111.4,0,0,0,0,0,0
XM_006499112.5,0,0,0,0,0,0
XM_006499113.5,0,0,0,0,0,0
XM_006499114.5,0,0,0,0,0,0
XM_006499124.5,0,0,0,30,0,0
XM_006499127.2,0,0,0,0,0,0
XM_006499132.5,0,0,0,0,0,0
XM_006499134.4,0,0,0,0,0,0
XM_006499135.4,0,0,0,0,0,0
XM_006499137.4,0,0,0,0,0,0
XM_006499138.4,0,0,0,0,0,0
XM_006499139.5,0,0,0,0,0,0
XM_006499140.4,0,0,0,0,0,0
XM_006499141.4,0,0,0,0,1,1
XM_006499144.5,0,0,0,0,0,0
XM_006499145.3,0,0,0,0,0,0
XM_006499149.5,0,0,0,0,0,0
XM_006499150.4,0,0,0,1,0,0
XM_006499151.3,0,0,0,0,0,0
XM_006499154.4,0,0,0,0,0,0
XM_006499155.5,0,0,0,0,0,0
XM_006499160.1,0,0,0,0,0,0
XM_006499164.4,0,0,0,0,0,0
XM_006499167.4,0,0,0,0,0,0
XM_006499168.4,0,0,0,0,0,0
XM_006499169.4,0,0,0,0,0,0
XM_006499172.4,0,0,0,0,0,0
XM_006499175.5,0,0,0,0,0,0
XM_006499188.5,0,0,0,0,0,0
XM_006499189.4,0,0,0,0,0,0
XM_006499191.3,0,0,0,0,0,0
XM_006499193.2,0,0,0,0,0,0
XM_006499196.4,0,0,0,0,0,0
XM_006499200.3,0,0,0,0,0,0
XM_006499201.2,0,0,0,0,0,0
XM_006499210.5,0,0,1,1,2,0
XM_006499211.4,0,0,0,0,0,0
XM_006499212.4,0,0,0,0,0,0
XM_006499213.5,0,0,0,0,0,0
XM_006499214.4,0,0,0,0,0,0
XM_006499215.5,0,0,0,0,0,0
XM_006499217.5,0,0,0,0,0,0
XM_006499244.2,0,0,5.772,0,0,0
XM_006499245.5,0,0,0,0,0,0
XM_006499247.4,0,0,0,0,0,0
XM_006499248.4,0,0,0,0,0,0
XM_006499249.3,0,0,0,0,0,0
XM_006499250.2,0,0,0,0,0,0
XM_006499251.2,35.259,40.116,26.112,64.955,29.811,27.357
XM_006499252.3,0,0,0,0,0,0
XM_006499253.2,1.048,0,0,0,0,0
XM_006499254.5,0,0,0,0,0,0
XM_006499256.5,0,0,0,0,0,0
XM_006499261.5,0,0,0,0,0,0
XM_006499262.5,0,0,0,0,0,0
XM_006499265.4,0,0,0,0,0,0
XM_006499266.5,0,0,0,0,0,0
XM_006499267.4,0,0,0,0,0,0
XM_006499285.4,0,0,0,0,0,0
XM_006499287.4,0,0,0,0,0,0
XM_006499288.3,0,0,0,0,0,0
XM_006499289.5,0,0,0,0,0,0
XM_006499290.3,0,0,0,0,0,0
XM_006499291.2,0,0,0,0,0,0
XM_006499292.4,0,0,0,0,0,0
XM_006499293.4,0,0,0,0,0,0
XM_006499294.3,0,0,0,0,0,0
XM_006499298.4,0,50.336,0,0,45.977,0
XM_006499301.1,0,0,0,0,0,0
XM_006499302.2,0,0,0,0,0,0
XM_006499303.3,0,0,0,0,0,0
XM_006499304.4,0,0,0,0,0,0
XM_006499305.3,9.911,7.02,6.559,10.386,7.356,4.447
XM_006499306.5,0,0,0,0,0,12.971
XM_006499308.5,0,0,0,0,0,0
XM_006499311.2,0,0,0,0,0,0
XM_006499312.5,0,0,0,0,0,0
XM_006499321.4,0,0,0,0,0,0
XM_006499323.4,0,0,0,0,0,0
XM_006499326.3,0,0,0,0,0,0
XM_006499328.3,0,0,0,0,0,0
XM_006499330.4,0,0,0,0,0,0
XM_006499332.3,0,0,0,0,0,0
XM_006499333.1,128,133.862,94.743,101,144,63
XM_006499338.4,9.59,0,0,0,0,0
XM_006499339.2,0,0,0,0,0,0
XM_006499340.5,0,0,0,0,0,0
XM_006499341.4,0,0,0,0,0,0
XM_006499342.5,0,0,0,0,0,0
XM_006499343.5,0,0,0,0,0,0
XM_006499344.4,0,0,20.674,0,0,0
XM_006499345.5,0,0,0,0,0,0
XM_006499346.5,14.422,16.618,10.103,20.611,24.276,13.529
XM_006499348.5,0,0,0,0,0,0
XM_006499349.3,0,0,0,0,0,0
XM_006499350.5,0,0,0,0,0,0
XM_006499351.5,0,0,0,0,0,0
XM_006499352.5,0,0,0,0,0,0
XM_006499353.3,0,0,0,0,0,0
XM_006499354.5,0,0,0,0,0,0
XM_006499357.5,0,0,0,0,0,0
XM_006499358.2,0,0,0,0,0,0
XM_006499359.5,0,0,0,0,0,0
XM_006499361.5,0,0,0,0,0,0
XM_006499362.5,0,0,0,0,0,0
XM_006499363.5,0,0,0,0,0,0
XM_006499369.5,1.09,0,1.117,1.081,0,0
XM_006499371.4,0,0,0,0,0,0
XM_006499372.5,0,0,0,0,0,0
XM_006499375.5,0,0,0,0,0,0
XM_006499377.5,0,0,0,0,0,0
XM_006499378.4,0,0,0,0,0,0
XM_006499384.4,0,0,0,0,0,0
XM_006499387.3,0,0,0,0,0,0
XM_006499390.4,0,4.237,5.346,0,0,0
XM_006499391.4,0,0,0,0,0,0
XM_006499397.1,0,0,0,0,0,0
XM_006499403.3,0,0,0,0,0,0
XM_006499408.4,0,0,0,0,0,0
XM_006499414.5,0,0,0,0,0,0
XM_006499418.5,0,0,0,0,0,0
XM_006499419.3,0,0,0,0,0,0
XM_006499423.5,0,0,0,0,0,0
XM_006499424.5,0,0,0,0,0,0
XM_006499425.5,1.017,0,0,0,0,0
XM_006499426.5,0,0,0,0,0,0
XM_006499427.4,0,0,0,0,0,0
XM_006499428.4,0,0,0,0,0,0
XM_006499429.5,0,0,0,0,0,0
XM_006499430.3,0,0,0,0,0,0
XM_006499431.4,0,0,0,0,0,0
XM_006499432.5,0,0,0,0,0,0
XM_006499433.4,0,0,0,0,0,0
XM_006499434.4,38,0,40,0,0,43
XM_006499436.4,0,0,0,0,0,0
XM_006499437.4,0,0,0,0,0,0
XM_006499438.4,0,0,0,0,0,0
XM_006499439.4,0,0,0,0,0,0
XM_006499440.5,0,0,0,0,0,0
XM_006499453.3,0,0,0,0,0,0
XM_006499454.3,0,0,0,0,0,0
XM_006499455.3,0,0,0,0,0,0
XM_006499456.3,0,0,0,0,0,0
XM_006499457.5,0,0,0,0,0,0
XM_006499458.4,0,0,0,0,0,0
XM_006499460.5,0,0,0,0,0,0
XM_006499462.5,0,0,0,0,0,0
XM_006499464.2,0,0,0,0,0,0
XM_006499465.3,0,0,0,0,0,0
XM_006499466.4,0,0,0,0,0,0
XM_006499468.5,0,0,0,0,0,0
XM_006499469.4,0,0,0,0,0,0
XM_006499471.4,50.306,60.724,32.249,39.205,53.566,39.485
XM_006499474.5,0,0,0,0,0,0
XM_006499475.5,0,0,0,0,0,0
XM_006499476.5,0,0,0,0,0,0
XM_006499477.5,0,0,0,0,0,0
XM_006499481.4,0,0,0,0,0,0
XM_006499482.1,0,0,0,0,0,0
XM_006499487.5,0,0,0,0,0,0
XM_006499488.1,0,0,1,0,0,0
XM_006499489.4,0,0,0,0,0,0
XM_006499492.3,0,0,0,0,0,0
XM_006499495.1,0,0,0,0,0,0
XM_006499498.5,0,0,0,0,0,0
XM_006499499.5,0,0,0,0,0,0
XM_006499500.4,0,0,0,0,0,0
XM_006499507.1,357.338,214.724,225.541,685.085,399.588,233.672
XM_006499508.5,0,0,0,0,0,0
XM_006499510.5,0,0,0,0,0,0
XM_006499511.4,0,0,0,0,0,0
XM_006499512.4,0,0,0,0,0,0
XM_006499540.4,17,7,14,16,7,6
XM_006499542.5,0,0,0,0,0,0
XM_006499549.2,0,0,0,0,0,0
XM_006499557.2,226.104,310.074,272.907,384.296,258.046,246.509
XM_006499559.1,0,0,0,0,0,0
XM_006499567.1,0,0,0,0,0,0
XM_006499592.5,0,0,0,0,0,0
XM_006499593.4,0,0,0,0,0,0
XM_006499594.5,0,0,0,0,0,0
XM_006499595.4,0,1,1,6,2,2
XM_006499596.4,0,0,0,0,0,0
XM_006499604.2,0,0,0,0,0,0
XM_006499607.4,0,0,0,0,1.019,0
XM_006499616.4,549.158,464.215,443.865,855,654.842,423.859
XM_006499617.4,0,0,0,0,0,0
XM_006499618.4,0,0,0,0,0,0
XM_006499619.4,0,0,0,0,0,0
XM_006499620.4,0,0,0,0,0,0
XM_006499622.3,0,0,1,0,0,0
XM_006499626.5,0,0,16.434,0,0,0
XM_006499627.5,0,0,0,0,46.122,35
XM_006499629.4,0,0,0,0,0,0
XM_006499630.3,0,0,0,0,0,0
XM_006499631.4,0,0,0,0,0,0
XM_006499632.2,0,0,0,0,0,0
XM_006499633.4,0,0,0,0,0,0
XM_006499634.4,0,0,0,0,0,0
XM_006499639.4,0,0,0,0,0,0
XM_006499640.1,0,0,0,0,0,0
XM_006499642.3,0,0,0,0,0,0
XM_006499643.1,0,0,0,0,1,0
XM_006499644.4,0,0,0,0,0,0
XM_006499645.4,0,0,0,0,0,0
XM_006499646.4,0,0,0,0,0,0
XM_006499648.5,0,0,0,0,0,0
XM_006499652.3,0,0,0,0,0,0
XM_006499655.5,2,6,5,0,8,3
XM_006499658.5,0,0,0,0,0,0
XM_006499660.5,0,0,0,0,0,0
XM_006499661.5,0,0,0,0,0,0
XM_006499662.5,0,0,0,0,0,0
XM_006499668.5,0,0,0,0,0,0
XM_006499670.5,0,0,0,0,0,0
XM_006499671.2,0,0,0,0,0,0
XM_006499672.3,0,0,0,0,0,0
XM_006499673.4,0,0,0,0,0,0
XM_006499674.3,0,0,0,0,0,0
XM_006499675.4,0,0,0,0,0,0
XM_006499676.3,0,0,0,0,0,0
XM_006499681.3,0,0,0,0,0,0
XM_006499685.4,0,0,0,0,0,0
XM_006499687.5,0,0,0,0,0,0
XM_006499688.5,0,0,0,0,0,0
XM_006499689.3,0,0,0,0,0,0
XM_006499690.5,0,0,0,0,0,0
XM_006499691.5,0,0,0,0,0,0
XM_006499698.5,65.196,77.433,57.969,61.309,66.078,70.151
XM_006499710.5,0,0,0,0,0,0
XM_006499711.5,0,0,0,0,0,0
XM_006499712.5,0,0,0,0,0,0
XM_006499713.5,0,0,0,0,0,0
XM_006499714.5,0,0,0,0,0,0
XM_006499715.5,0,0,0,0,0,0
XM_006499716.5,0,0,0,0,0,0
XM_006499717.3,0,0,0,0,0,0
XM_006499718.5,0,0,0,0,0,0
XM_006499719.2,0,0,0,0,0,0
XM_006499720.2,0,0,0,0,0,0
XM_006499721.5,0,0,0,0,0,0
XM_006499722.5,0,0,0,0,0,0
XM_006499723.4,0,0,0,0,0,0
XM_006499724.3,0,0,0,0,0,0
XM_006499729.5,0,0,0,0,0,0
XM_006499730.5,0,0,0,0,0,0
XM_006499732.4,0,0,0,0,0,0
XM_006499734.5,67.2,76.836,66.555,70.995,75.866,54.367
XM_006499735.3,0,0,0,0,0,0
XM_006499739.4,0,0,0,0,0,0
XM_006499740.4,0,0,0,0,0,0
XM_006499742.5,0,0,0,0,0,0
XM_006499743.4,0,0,0,0,0,0
XM_006499744.4,0,0,0,0,0,0
XM_006499745.5,0,0,0,0,0,0
XM_006499750.5,0,0,0,0,0,0
XM_006499760.4,0,0,0,0,0,0
XM_006499761.4,0,0,0,0,0,0
XM_006499763.3,0,0,0,0,0,0
XM_006499764.3,0,0,0,0,0,0
XM_006499765.3,0,0,0,0,0,0
XM_006499766.3,0,0,0,0,0,0
XM_006499768.3,0,0,0,0,0,0
XM_006499770.5,0,0,0,0,0,0
XM_006499777.3,0,0,0,0,0,0
XM_006499778.3,0,0,0,0,1,0
XM_006499780.4,0,0,0,0,0,0
XM_006499781.4,0,0,0,0,0,0
XM_006499783.5,0,0,0,0,0,0
XM_006499784.5,0,0,0,0,0,0
XM_006499786.4,0,0,0,0,0,0
XM_006499788.5,0,0,0,0,0,0
XM_006499801.3,0,0,0,0,0,0
XM_006499802.5,0,0,0,0,0,0
XM_006499803.4,0,0,0,0,0,0
XM_006499805.2,0,1.078,0,0,1,0
XM_006499818.2,0,0,0,0,0,0
XM_006499820.2,0,0,0,0,0,0
XM_006499824.1,0,0,0,0,0,0
XM_006499829.5,0,0,0,0,0,0
XM_006499833.4,0,0,0,0,0,0
XM_006499834.5,0,0,0,0,0,0
XM_006499835.3,0,0,0,0,0,0
XM_006499836.4,0,0,0,0,0,0
XM_006499837.4,0,0,0,0,0,0
XM_006499838.5,0,0,0,0,0,0
XM_006499839.4,0,0,0,0,0,0
